user_id, similar_user
848998, 3069381
4776211, 2771854
2084204, 5360669
1100870, 871962
3156163, 4733534
4058457, 1006136
3492996, 2684149
4452289, 5009528
3265822, 4479844
911568, 3780230
3015081, 227968
3746461, 2564049
4635109, 4733534
4629059, 4496893
4333477, 3898449
1850429, 3953586
4262270, 1721771
4026050, 2008921
422247, 1755214
4267193, 5514812
565069, 3936589
4568896, 1750004
289828, 5576150
4761557, 5559799
2531191, 3802684
3341095, 4837451
2053341, 227968
764016, 1620021
1499435, 1436444
5257196, 2273461
570890, 4675072
181643, 1436444
5488265, 4141017
5435290, 29421
4713452, 4733534
3316465, 3309802
1447484, 3802684
4298333, 1452853
1487017, 3069381
597955, 1638423
3945455, 4321337
3987756, 4669421
2172147, 4644648
2295927, 3953586
2488210, 2441510
587977, 4084387
918144, 2810836
5504478, 4141017
2231194, 5279029
2471057, 29421
4263962, 5453043
289107, 5279029
1905318, 5258116
1730271, 3752289
328426, 734029
1264721, 3500784
4756280, 4044982
3857707, 1777792
516464, 2273461
5140237, 825453
1056617, 2955513
3434024, 2644761
5755920, 4675072
3293345, 4583136
4390574, 4885836
1064786, 1721771
796692, 451685
198348, 5675398
4760928, 1999822
5588855, 2273461
1383008, 2146783
4484015, 2629650
3622278, 1141741
1508066, 1436444
446622, 29421
4963670, 4583136
2714398, 3036212
4745333, 4141017
3622272, 423315
2572503, 4141017
2138420, 245574
4563976, 5360669
4979579, 3036212
5580383, 29421
209524, 2146783
4923279, 55233
1762110, 4305807
2632240, 2963218
3741395, 3069381
4004416, 4674587
1335565, 3959335
2401643, 2136965
862380, 4019106
3926405, 4201821
1920091, 29421
3623353, 3309802
5247915, 3898449
4604602, 4669421
4914495, 1755214
2495954, 4141017
3043026, 1750004
5541901, 1814172
1630027, 4583136
4494449, 2095800
5505509, 2273461
2864333, 75515
1967046, 4998896
1002525, 1761125
4331185, 4837451
3096995, 138241
730329, 4084387
4263984, 1006136
55178, 5131876
3566190, 3238227
3178445, 323548
4221961, 2810836
2828204, 4019106
3985742, 3953586
1786875, 2268574
752799, 4057495
4659004, 4472572
5544906, 734029
4555128, 5710332
3943262, 1006136
2399605, 5707491
5003007, 832314
260552, 245574
3085119, 4674587
512828, 571392
2622430, 5415351
4338170, 2973197
742581, 1436444
1199633, 427712
2898935, 1755214
5368865, 4669421
687416, 4644648
467267, 3069381
2692493, 5675398
4906646, 29421
86524, 512966
697361, 3654581
3205282, 1814172
2244536, 2261380
2829189, 5767329
2131480, 1060341
4562768, 4733534
5736548, 3696694
5795720, 3464203
4760197, 227968
3487339, 3050933
5610760, 2441510
226208, 2994305
3851187, 4837451
3418348, 4249426
430639, 1436444
5488173, 734029
5523197, 3583993
3605285, 512966
5316120, 734029
2003067, 5009528
3565509, 29421
625669, 417287
2571219, 1721771
2879759, 245574
2530949, 832314
4549222, 481362
5281388, 2330807
1723156, 512966
1507907, 2518035
2623047, 75515
914862, 1721771
3727531, 2008921
829759, 2500078
3736504, 734029
2285973, 4470899
1844516, 161121
2192701, 2771854
4196005, 1006136
2759033, 4271841
1011934, 756362
3061028, 2273461
4895036, 1028230
4222512, 345738
1652241, 3936589
510306, 2273461
1817555, 779535
356251, 5767329
4637830, 1335824
4513446, 4675072
2637318, 2962402
1786846, 2605741
2523949, 4106866
1492546, 734029
2851470, 4283434
2726211, 1979347
1692926, 390956
5023228, 2095800
1908312, 4061802
2524299, 5279029
5351691, 848585
110817, 5184279
4135138, 1777792
3889242, 3620560
2662338, 4263169
296905, 5710332
3488320, 4837451
2794845, 75515
5556026, 4141017
1045109, 4811216
3490999, 1750004
208287, 5457543
4518319, 2684149
4031677, 4324889
2663843, 756362
5000971, 5258116
1766500, 2771854
743171, 1129684
3986425, 451685
3550067, 734029
1294384, 3696694
2259136, 4690844
1999173, 1060341
4070808, 4628547
2290703, 1941086
5077186, 2441510
419441, 245574
5575458, 1721771
4464088, 2011932
4934231, 4172264
4967183, 779535
5610340, 5023584
4358716, 138241
278981, 138241
4766609, 390956
955326, 55233
1708516, 3359394
3513094, 4583136
2954509, 4153512
2763155, 4583136
4928302, 1495867
3213646, 2955513
1239364, 734029
74805, 4962759
3823757, 4044982
2379238, 4141017
4209651, 2810836
1893117, 1335824
4862067, 2949628
2604878, 29421
3726445, 3802684
1484662, 4713249
3295919, 2136965
2420536, 4674587
5599405, 4119277
1317492, 2273461
489374, 5040209
3613422, 5478094
3950808, 1006136
4572584, 1755214
253440, 4669421
456377, 427712
4586161, 3959335
5302368, 1638423
2023617, 3752289
852853, 1466341
1970960, 734029
2777086, 2630646
4317570, 3530783
5689816, 1979347
2807910, 3953586
3251068, 3953586
4243648, 4975049
4793501, 175994
449695, 1758685
3205582, 5675398
1266105, 1335824
5224611, 245574
1081377, 2273461
1126901, 427712
2019817, 285531
3946770, 5685342
3015726, 175994
5733839, 5403499
367520, 1755214
2658967, 4790492
484957, 734029
4173677, 4057495
5174955, 5746867
4013368, 5131876
220178, 2739259
3514984, 5478094
11718, 825453
3627258, 2273461
5364209, 5780558
1327390, 29421
2254296, 3987929
3243925, 2949628
2667036, 4583136
2782540, 3696694
3803160, 5685342
4027369, 4271841
1021484, 1452853
2344828, 5402192
1829140, 2420092
208915, 3959335
3154879, 4583136
922932, 4057495
5151687, 3752289
793580, 4271841
1475896, 2273461
5256135, 734029
2398767, 417287
5262053, 1777296
1408819, 4848805
406820, 3802684
4737051, 4496893
4190245, 2169039
2290786, 1451766
5656268, 4044982
5587725, 5675398
4871043, 2273464
482309, 1006136
3798631, 734029
2000206, 29421
165439, 1028230
4390879, 3696694
90885, 2493431
2165840, 5738219
4276997, 4141017
2784569, 4141257
5432571, 75515
80507, 4583136
3057892, 734029
5073636, 2627545
386439, 734029
1719223, 2746555
5800160, 4713249
4510893, 832314
1452430, 2441510
1959502, 2250778
2227903, 4496893
4203705, 29421
4451037, 2420092
4031417, 1466341
887701, 2810836
2756788, 4733534
2320594, 4141017
5711142, 4141017
783266, 4669421
3975583, 5478094
4159945, 734029
2244014, 390956
379493, 2810836
5603496, 138241
3913170, 55233
3631697, 2300354
3965309, 5478094
3661473, 2684149
111415, 668507
4739965, 4533196
5665661, 1335824
2519551, 1006136
1140192, 1028230
2753461, 1436444
2001871, 4837451
3253490, 5156672
278318, 4669421
1368679, 3359394
1510770, 2125799
617003, 3898449
4543092, 734029
601102, 5712202
3609287, 3238227
3861743, 2555563
2229288, 1028230
3725904, 3953586
5748363, 5626128
3318969, 2273461
2993816, 4583136
1342471, 2213566
1183159, 3654581
106351, 2240362
3162860, 2168748
2652379, 3362496
543593, 5023584
4495126, 3069381
1861041, 871962
5117166, 3311388
5683009, 3069381
4748349, 5798548
5721336, 5258116
3445366, 2592705
4262667, 175994
4898285, 2273461
380459, 4141017
2335295, 3953586
1648031, 734029
1852296, 3094509
5162523, 4324889
4057984, 2592705
2481651, 3953586
1102749, 2273461
2908947, 4472572
4760139, 5279029
4802838, 5675398
103094, 4141017
4971072, 5478094
2533405, 245574
5680891, 323548
2481435, 427712
702516, 1979347
3226545, 138241
2866736, 4674587
21304, 4479844
240681, 1129684
3131631, 734029
5462087, 571052
1285372, 4073839
4790614, 2630646
1193454, 2300354
3532201, 3359394
3766881, 740634
220214, 29421
4669886, 4837451
3673845, 3139016
4886173, 2945002
3453192, 5675398
5248547, 3898449
2391229, 4733534
1823532, 2994305
4584578, 4106866
2429475, 4106866
2756733, 1999822
1158157, 604096
1822808, 1755214
5178693, 734029
5184009, 832314
334088, 5402192
2929441, 29421
3749272, 4057495
258101, 1692207
4889616, 2285148
413968, 2441510
5252928, 3362496
3968915, 2441510
1041701, 3924244
3783113, 29421
5028383, 3654581
4079507, 451685
3196986, 98085
5176636, 3056027
769940, 4106866
600495, 3069381
997317, 734029
4855259, 5478094
2536090, 1755214
3413429, 4669421
1086858, 2273461
3809906, 2441510
705054, 2810836
4903984, 217122
4024250, 5798548
2962774, 2300354
4329517, 2330807
2012231, 756362
3902687, 2379239
336373, 2630646
414758, 1777296
4438415, 5402192
2787058, 4057495
2405525, 2949628
2687937, 756362
3729660, 5483956
2809712, 5279029
2437545, 2592705
4694110, 4583136
2829695, 5009639
5682401, 2717437
229297, 3385818
3036823, 3238227
2721080, 2994305
2745120, 427712
2360192, 1335824
5247706, 2146783
3983737, 4583136
5804389, 417287
4349977, 5514812
4547537, 1978151
4939634, 4255749
5061775, 734029
2610555, 1335824
1670530, 3959335
1432999, 2911001
597663, 4677012
4075017, 3953586
5515229, 1721771
4893469, 1335824
2500081, 4255749
1075079, 3356329
1601467, 5478094
4530112, 358591
2358577, 3953586
3427098, 2273461
1215467, 4496893
3274136, 2994305
5183230, 3453731
2140583, 323548
2407717, 4677366
1447408, 734029
3986733, 734029
2637503, 2169039
663546, 4669421
1093794, 2684149
2267058, 3362496
2323229, 4459174
339198, 734029
3906923, 2136965
2430699, 2994305
111420, 1620021
4918915, 4811216
4845290, 1495867
3806329, 2146783
914923, 1006136
1686671, 1028230
3958612, 4057495
1333636, 4669421
1667493, 4669421
4711638, 427712
1683108, 5685342
2186348, 5483956
2897832, 4674587
2054516, 3583993
2138968, 2300354
2066651, 4732929
5580000, 5360669
3170477, 4669421
3361453, 832314
5731985, 1006136
4059838, 29421
5157270, 734029
4123954, 5023584
2876384, 1436444
5524076, 427712
4826788, 5258116
2395357, 1436444
4702341, 1452853
191112, 5675398
4602006, 4669421
1744934, 245574
1362554, 2146783
2746537, 4201821
2269798, 1742405
1258181, 5710332
4711914, 3696694
1807455, 1452853
3545489, 4391340
2238609, 2630646
3858819, 734029
4434922, 417287
1834625, 779535
1884076, 3959335
476937, 1638423
1005040, 2273461
2545853, 427712
1044288, 1436444
3089323, 4669421
2224117, 245574
3154542, 173585
2353233, 1817826
1350413, 4141257
3140001, 4583136
1468738, 2191142
1593207, 2273461
3089103, 5210411
1761297, 832314
445318, 1002798
90328, 3959335
5353200, 3530783
1271488, 3014119
925929, 825453
5743863, 4496893
1542392, 2792054
4964355, 435521
2584055, 5360669
539688, 825453
5459414, 734029
4193738, 4677012
2024989, 4044982
2672347, 4455369
4380120, 3959335
5017031, 3523384
4118147, 2191142
87330, 345738
484447, 4141017
4952173, 1721771
1863121, 2273461
5232280, 4733534
5059810, 175994
3426972, 1422631
4630013, 2564049
2751934, 5710332
4675208, 4980523
1124808, 4271841
2517417, 1085516
5614817, 3238227
512580, 2273461
632492, 5023584
4828966, 4732929
946257, 4583136
3850924, 29421
4240195, 4496893
781263, 417287
4400257, 2630646
4832598, None
3402045, 55233
3458259, 2994305
3344678, 4324889
4310119, 3644995
2883315, 5360669
3549254, 58454
4354110, 3959335
5110510, 825453
4554908, 1335824
1090057, 3898449
2476627, 4275686
5218381, 3523384
2648041, 2330807
611837, 427712
1953764, 4788802
1008506, 435521
4240814, 3654581
1046969, 2810836
1591552, 29421
3829809, 2273461
2510967, 2592705
467364, 1006136
1776232, 4141017
2509298, 4669200
3099384, 2461513
4800849, 2146783
3518617, 734029
1400908, 4733534
5715232, 2273461
595557, 245574
2182547, 2630646
3953976, 5478094
5323437, 4644648
1754956, 390956
5345418, 5279029
5030728, 4084387
5673062, 1422631
232313, 4669421
5468527, 734029
5484589, 2994305
1147937, 4479844
1990207, 1814172
1902952, 2500078
512063, 5543699
4294028, 245574
59609, 5258116
3247053, 2994305
1842786, 1335824
2775842, 2955513
718725, 2273461
2590117, 5798968
1777136, 5042927
3116984, 3696694
1857279, 893076
2043163, 245574
1456625, 2564049
3262143, 1979347
501157, 29421
4990473, 1755214
4309245, 5402192
3146406, 5457543
5683585, 825453
1292913, 1916962
4693976, 161121
2473127, 2605741
5290475, 1436444
4838930, 4848805
5647062, 451685
3044784, 1335824
5144429, 5767329
121729, 1028230
577680, 1755214
614900, 2949628
4856692, 423315
4271810, 1814172
2921749, 1451766
5756509, 734029
5747704, 4644648
1572503, 5710332
594551, 5287162
5509498, 5710332
2529144, 4324889
4833644, 1742405
687066, 3953586
244879, 345738
2028383, 4583136
5360043, 4713249
1048589, 2285148
522862, 29421
4264590, 1620021
4235904, 733650
2550951, 4733534
2611646, 1620021
1194191, 3953586
5518578, 2273461
3726512, 3665375
3013109, 4677366
2635359, 3075003
3707284, 3530783
4107531, 2629650
3159762, 2273461
653313, 5279029
2251256, 2630646
2674840, 832314
870560, 1466341
1534688, 734029
5165132, 4669421
2929463, 2300354
5434998, 2146783
5538751, 29421
4265709, 3752289
1831711, 4811216
1746934, 4674587
5427508, 3069381
4722909, 4733534
3693805, 3898449
2715183, 3362496
2238082, 825453
5083916, 2623537
2698402, 4669421
4448220, 2095800
3096161, 1141741
1608344, 2945002
1892217, 2273461
1053775, 734029
1264621, 312539
1710862, 2500078
5657301, 2273461
5709620, 4472572
1374565, 4677012
672748, 2994305
1148060, 4674587
1439006, 3500784
17090, 4669421
5551989, 451685
5457947, 4141017
1238052, 5415351
5059209, 55233
4207797, 734029
5556138, 4583136
3464520, 4583136
4993356, 2742580
4568525, 2441510
436540, 5483956
2225345, 4644648
2284992, 1156978
5260624, 1451766
588494, 4677012
2757981, 734029
3839565, 5738219
875137, 2273461
5406964, 832314
3635082, 2555563
3663940, 1721771
4257221, 4936614
914865, 4324889
5570773, 2518035
2020363, 5478094
1760471, 5710332
4908367, 4019106
2271284, 1436444
215709, 825453
890783, 1978212
4364278, 3362496
2188711, 4153512
665855, 2865034
3414764, 1755214
724158, 4583136
5219188, 4141017
3191219, 5767329
2721720, 3953586
1782009, None
4292402, 1436444
1194246, 825453
3413912, 98085
4452464, 3936589
2034496, 628098
683111, 2273461
3535381, 4674587
104090, 2810836
4104474, 1742405
3376561, 734029
5492512, 3696694
202123, 5685342
1017050, 5685342
2685131, 2605741
162549, 4275686
30781, 3238227
322478, 4057495
538604, 4583136
302964, 2994305
597545, 1495867
444319, 734029
740075, 2994305
695045, 75515
5413477, 451685
5202066, 734029
3579237, 390956
5211536, 832314
4647779, 5738219
1892324, 2564049
1102022, 417287
4935918, 1755214
527792, 1436444
3966491, 4885836
1785836, 3362496
2188233, 1777792
1032508, 2810836
5002475, 4837451
548838, 1141741
159139, 1817826
2762628, 1335824
4773763, 2592705
1511553, 58454
1279134, 4470899
774859, 734029
1621295, 4255749
4191249, 2500078
3744039, 2240362
3497626, 604096
4221570, 451685
888064, 4305807
4199133, 1006136
3516977, 29421
1415633, 2592705
4460662, 4914977
2695058, 4733534
4537376, 1335824
2655834, 4677012
4855481, 345738
1153869, 4744980
2465681, 2273461
5309189, 1436444
4423234, 2684149
5491398, 2095800
5605843, 427712
3314525, 2994305
2491533, 2684149
335745, 4324889
192104, 4255749
1052701, 4733534
1159149, 1770460
4038179, 4677012
1223455, 4788802
2648025, 3094509
1965412, 5279029
1833054, 280378
2563100, 734029
3243095, 734029
5397463, 4669421
5368689, 3959335
3165894, 3328902
2550379, 1742405
902668, 3583993
261172, 734029
1542077, 1156978
369009, 4733534
3116108, 2592705
1320634, 2592705
2638687, 3583993
1703956, 4141017
981125, 1817826
1924822, 2273461
3613539, 2461513
544447, 417287
2234299, 5042927
1788868, 734029
884080, 832314
1590677, 734029
1726201, 1814767
432516, 1755214
2335436, 3309802
4633282, 4583136
2180701, 4271841
4817657, 3530783
5171952, 4324889
1499016, 427712
806973, 5287162
3116754, 5685342
1631954, 832314
3669512, 1723416
1681059, 3846627
2545950, 4674587
1269504, 3846627
3829703, 323548
746964, 2273461
5216417, 604096
2346074, 2300354
1632367, 668507
3823256, 5798548
5447829, 3936589
4971008, 4057495
3495630, 3959335
4664356, 4057495
374623, 1335824
535674, 5319832
4137777, 427712
4166276, 3654581
3641814, 2300354
3926240, 4583136
5287615, 3953586
3689089, 175994
1663190, 5528493
2900055, 3094509
3023987, 2810836
4264958, 2146783
4848416, 3780230
4632015, 3050933
417760, 2945002
94442, 2169039
3792121, 2810836
1214998, 5675398
1830150, 3523384
5146438, 2911001
4879553, 3036212
1385027, 1797861
397863, 3583993
1357093, 2592705
2946047, 4271841
215343, 2273461
2378598, 4496893
1552400, 4472572
5070013, 734029
2080790, 2945002
1511178, 227968
3560844, 1006136
3723092, 4446640
2804141, 2810836
4925624, 3523384
5190846, 4677012
1133722, 2273461
3258263, 4669421
5594453, 1620021
945316, 1451766
406624, 4275686
5520317, 5131876
3739418, 4496893
998394, 734029
2933233, 4677012
4478066, 2592705
4489713, 2213566
258003, 3530783
3711425, 3359394
1195898, 4914977
675915, 2146783
683823, 4479844
5724258, 825453
994566, 2810836
2215903, 323548
1098295, 4324889
5469045, 1006136
5669446, 734029
5272628, 2949628
322350, 5675398
5769234, 3959335
4480792, 3936589
1644286, 4677366
3339175, 5710332
1469506, 4141017
5363204, 2633205
3423328, 3846627
826284, 4669421
4514520, 4675072
265660, 825453
435440, 4044982
4727549, 734029
1938553, 2250778
3019207, 1436444
1761195, 2717437
2824767, 2623537
3782913, 2958622
4509434, 4196667
2946349, 417287
1550758, 417287
1649557, 435521
672300, 1466341
3381998, 4733534
2506456, 3359394
1021095, 5319832
1492682, 4677012
3490458, 4324889
3050433, 451685
2671161, 2285148
1499596, 4669421
5452099, 4141017
5483641, 427712
717011, 5360669
5389721, 2441510
2217216, 4984172
3703683, 2771854
3092270, 5514812
4351942, 4733534
3233807, 4674587
3967244, 4690844
1500194, 4141017
3162546, 1777792
5211544, 2630646
1237526, 832314
2578597, 4609328
241891, 4669421
5128774, 4057495
4884292, 2146783
2422493, 2973197
3122375, 4713249
2553586, 2742580
5628883, 4141017
1343147, 825453
5808495, 1452853
5770537, 3050933
5363636, 1436444
2045278, 4674587
3886926, 2810836
2026211, 3953586
1724955, 4674587
3927359, 2630646
4081742, 3780230
1153966, 1979347
884315, 2955513
1498521, 280378
5124757, 3924244
233146, 1436444
5428420, 734029
2929733, 5543699
4553494, 5415351
5022673, 3458041
4121283, 1085516
4544586, 1007208
423383, 5710332
1438244, 1758685
4694777, 58454
1155253, 2273461
1161815, 5478094
3772880, 4733534
2077234, 5710447
3013895, 4271841
3569157, 734029
309993, 2019350
1938888, 29421
4553412, 4984172
5124705, 4141017
4701497, 345738
4627500, 825453
694028, 825453
3645958, 4496893
1642809, 734029
192692, 2273461
5549260, 1335824
480500, 4324889
1141274, 2273461
2160426, 4733534
1792172, 2630646
2353706, 1755214
2197994, 1979347
1099709, 2592705
730626, 3012296
3006417, 2629650
749390, 312539
487112, 2146783
5688826, 4141017
2416348, 2008921
933750, 4583136
3058275, 3056027
5776209, 5483956
1894720, 4324889
1793283, 1777792
5399289, 1979347
5044079, 4141017
1159725, 5685342
3258873, 4468451
4369513, 756362
1121381, 734029
4948795, 318884
4540478, 734029
3410492, 2300354
1919316, 2273461
3126367, 5675398
3648740, 2630646
97869, 4583136
4553209, 3936589
279491, 4583136
4808452, 4119277
3045248, 1742405
1505642, 4677012
947533, 2273461
4770046, 4848805
216815, 1028230
4326318, 5514812
1383755, 323548
2550681, 4324889
4170148, 5483956
2157382, 2949628
1047132, 2564049
3034774, 3778554
935177, 734029
5527227, 2273461
3900810, 5423644
665616, 3238227
5309197, 2810836
3786861, 4141017
2374855, 4057495
1037768, 734029
3613881, 5543699
3108545, 3959335
5491315, 2273461
3361093, 447749
2865563, 2250778
2068899, 5009528
979493, 4359736
5366207, 5131876
872428, 4669421
932056, 58454
5390112, 5415351
210025, 5402192
761137, 390956
3075167, 1742405
4312398, 1006136
4394758, 4583136
3217121, 734029
3832896, 3898449
4271799, 4583136
802225, 5710332
1624423, 417287
4910960, 3362496
2233288, 2684149
73950, 1335824
3791502, 29421
1202250, 3530783
3015909, 1006136
5191178, 4141017
3875664, 4811216
3110395, 5042927
1527092, 3959335
4294787, 5023584
5197283, 1436444
3410286, 2493431
1337414, 1452853
4542122, 3448747
1234567, 4141017
1023004, 417287
4826206, 3802684
3178516, 4975049
3135206, 245574
134689, 5360669
1953282, 1436444
4133302, 4785280
4832967, 2273461
1132227, 4324889
5672279, 5738219
1257108, 5279029
677816, 5483956
1991727, 2420092
4514807, 3936589
3517082, 4674587
5385206, 1925460
784088, 2630646
5687796, 4733534
1969657, 2945002
3799646, 734029
1112929, 5675398
5143471, 532376
4758020, 245574
2711939, 345738
1935014, 2564049
5720295, 5279029
574380, 5131876
2894432, 5738219
702645, 2213566
244674, 2441510
1366051, 5710332
3312901, 4373232
843678, 451685
5472180, 2742580
1213169, 1817826
280494, 227968
4555038, 2273461
3073429, 98085
18177, 2314955
5338787, 1777296
4548384, 4057495
2375429, 4321337
3478632, 3953586
5653086, 4583136
4996653, 5710332
5478032, 2605741
486193, 2592705
5733501, 2994305
1477916, 4733534
83878, 5514812
2446593, 4835492
3591547, 245574
1707596, 4583136
196605, 4765217
2553110, 3069381
3318847, 175994
4708859, 2300354
2871276, 4675072
4140193, 5360669
4976299, 4583136
5188222, 4057495
4901547, 3530783
990268, 451685
2968412, 5675398
5649542, 2949628
4527090, 512966
4886773, 4713249
5128525, 3620560
212936, 2684149
3456300, 4275686
5400117, 227968
4391706, 1436444
2591734, 3129437
4855366, 4271841
3562668, 75515
1324691, 734029
517580, 5319832
2554854, 5258116
4744689, 1028230
1054024, 5023584
2720041, 4674587
1065939, 825453
293946, 734029
5242850, 2273461
4423153, 3362496
4696078, 3959335
661103, 2273461
2141831, 2963218
5531460, 390956
3954828, 1451766
3928825, 756362
1214957, 1436444
5052029, 427712
4947284, 3780230
4508564, 4496893
4500372, 4669421
3741227, 5279029
843659, 3355044
5768021, 3959335
2133721, 173585
1393561, 427712
519617, 1141741
5569233, 2500078
489110, 2273461
146001, 2273461
5061432, 571392
4203659, 5258116
4060429, 2592705
5696733, 345738
2990440, 5279029
3328830, 138241
3835990, 2810836
5556912, 1777792
4979537, 2742580
5268378, 5345993
5053443, 1755214
4647944, 5483956
2832266, 5478094
3751589, 2273461
3987120, 2273461
1868558, 2985595
1772314, 2684149
71860, 734029
146618, 4669421
4241395, 3963708
2104190, 4057495
5724074, 2273461
741439, 3898449
5125765, 5791878
4059547, 2273461
3323752, 734029
4153919, 5738219
5582770, 4644648
109257, 5483956
3358471, 4628547
5093945, 2420092
1484772, 734029
5231446, 1436444
4592908, 1141741
5605854, 734029
3761296, 5345993
2739463, 451685
214536, 5710332
3266013, 3094509
242165, 734029
670987, 3583993
5755463, 390956
4962598, 4141017
641085, 2962402
1570060, 2095800
2149432, 5279029
5410138, 1761125
3024460, 1436444
5584358, 5279029
2465827, 515737
2526857, 3846627
2704599, 2493431
1288530, 3654581
2373437, 3959335
4967601, 4674587
1122468, 2518035
2250543, 871962
3559214, 5478094
1348331, 734029
5375791, 4324889
2486657, 1638423
5193826, 1999822
2605585, 427712
533422, 2564049
4532334, 4675072
219462, 4669421
2751581, 58454
5353797, 5279029
246563, 2684149
4287609, 4837451
3721312, 4733534
2726878, 1721771
1704271, 832314
1136575, 2630646
3366367, 4321337
5070141, 3530783
5525789, 734029
4301259, 5279029
3773462, 3953586
1817246, 734029
3542207, 29421
3387113, 5279029
4580344, 2994305
1491179, 4472572
4351310, 4669421
4542928, 1750004
2178086, 2963218
5396569, 2146783
3904517, 75515
4888469, 2592705
1123156, 29421
4002187, 4141017
4377896, 3802684
3965740, 1979347
3790873, 451685
4500395, 2949628
141216, 1006136
4424122, 3802684
3327619, 5675398
5136846, 1335824
1642562, 734029
1177228, 2945002
3489114, 1436444
4916779, 4644648
283624, 5483956
1915719, 451685
2685961, 3953586
1377737, 280378
3425245, 4837451
1600962, 4141017
2456954, 4669421
4291692, 4677012
1842720, 2268574
2999181, 3953586
3997900, 427712
5182345, 734029
5315797, 1777296
4293630, 734029
1548022, 4141017
3368178, 4141017
5278039, 4733534
3046893, 1770460
5779971, 1761125
5319558, 75515
4275635, 3014119
4625593, 634030
5338168, 2330807
3726664, 2518035
2424936, 4837451
5507182, 2810836
2153261, 3523384
4651271, 2742580
5792672, 4583136
4397886, 734029
1505008, 1436444
649724, 512966
961343, 4677012
3290823, 5279029
5061623, 345738
5787833, 4141017
4583039, 5514812
4143535, 2112126
963873, 2746555
5595084, 2810836
489033, 3898449
3374313, 2095800
4099574, 2994305
722218, 5798548
3875315, 98085
1207031, 4496893
790975, 734029
3788580, 4141017
2499841, 4141017
3404430, 3583993
2752592, 4446640
1926173, 2949628
3342823, 2810836
3216023, 4791058
2648968, 5514812
2974846, 3530783
2235586, 2623537
4918541, 4644648
3108222, 3094509
3073756, 5279029
5007907, 5009639
2357626, 2461513
3518347, 2810836
3892697, 2300354
4794880, 4674587
1204453, 4583136
3957791, 5559799
3086370, 2273461
5759414, 3311388
5089502, 734029
1462008, 4669421
1868610, 98085
3111579, 4472572
3185793, 1436444
3391197, 5675398
662606, 1777792
2531104, 1156978
5771494, 4583136
1493433, 4733534
4083592, 2739259
2427685, 3953586
2062849, 1916962
2815871, 2742580
197342, 3959335
5088324, 3959335
2391323, 5360669
1269449, 345738
3584098, 5402192
5271026, 734029
543643, 1750004
729433, 5345993
5102174, 5710332
205294, 3665375
4060256, 1436444
5022421, 2461513
1204407, 4221738
5070245, 175994
438244, 2273461
786967, 2273461
4784755, 1979347
2914605, 2771854
5477560, 4263169
4372460, 2493431
3034741, 3959335
1225637, 4628547
4860956, 734029
2554561, 5666738
1628685, 451685
5329146, 4119277
4438670, 4674587
4218771, 779535
4659059, 175994
378300, 2273461
3994029, 5258116
5292444, 2213566
1309051, 2273461
4699404, 5360669
768990, 1620021
4266502, 3530783
879798, 3953586
1522661, 3129437
2162608, 3094509
5642059, 5279029
424402, 29421
1662035, 1060341
5172031, 4669421
3131562, 5675398
2390963, 451685
102772, 571052
2899289, 29421
3951872, 2273461
2788536, 4057495
3996810, 1979347
1945231, 2273461
970838, 3846627
3265415, 4271841
2135996, 1028230
594318, 427712
3742617, 5478094
3369398, 4455369
2843116, 4324889
4645308, 4848805
505510, 4848805
4589727, 2273461
3018201, 3094509
2382081, 4141017
2935038, 1814767
5709639, 825453
1703506, 4733534
3665725, 75515
4909842, 4925266
2129075, 5710332
2535699, 2630646
4026080, 2250778
3248383, 3362496
5325613, 4084387
2621518, 1452853
3836986, 4583136
2451219, 5402192
4364438, 245574
1343824, 1452853
1405089, 1979347
2960607, 1721771
3030502, 427712
909077, 2286940
2616717, 2169039
4417390, 4690844
3316440, 4837451
3414534, 5675398
2136325, 2564049
2708338, 1335824
5458391, 4141017
3523808, 4583136
488881, 2273461
410980, 1436444
2286514, 1452853
2734249, 734029
988295, 2273461
5139222, 2588819
5141675, 1999822
1527448, 4057495
2918007, 4675072
1077257, 3959335
801375, 1638423
3119560, 825453
5224979, 5685342
3021926, 2955513
612928, 5319832
3090706, 3094509
107438, 2273461
4011371, 1452853
827001, 4788802
5804819, 2949628
4450004, 4669421
5217980, 2605741
228358, 1777792
687968, 3959335
615094, 227968
4567156, 5279029
1439003, 5710332
1683625, 734029
3184275, 571392
1032970, 3959335
1408589, 734029
3725426, 3924244
2872652, 4674587
2348717, 4675072
3013513, 3696694
4969132, 2605741
2418071, 5738219
3182347, 5402192
137589, 3530783
2009599, 5279029
5530918, 5131876
3477534, 734029
3529140, 2872555
4219501, 3012296
1277217, 5746867
4915389, 3953586
4536846, 4669421
3181519, 5483956
3036365, 2250778
1510664, 1028230
2383665, 55233
4654821, 175994
359942, 5675398
2731359, 5710332
4964209, 2630646
5202301, 2146783
4373773, 3356329
1749623, 512966
5724851, 481362
354413, 1978212
3421966, 4697189
4910018, 3133011
2854009, 4980523
4728425, 3527956
5729466, 2592705
1424508, 2273461
1296818, 1712145
1635523, 29421
2751316, 29421
3092083, 3924244
3632586, 3752289
5087506, 99625
2773826, 2564049
4763003, 1656617
5061639, 4669421
4084017, 5402672
2658392, 4677366
5305481, 2008921
5708925, 4644648
3944530, 245574
4309263, 2592705
1365863, 4675072
2074197, 75515
3971958, 4980523
1332051, 5483956
334493, 1436444
5766708, 2463946
3504029, 4271841
